0.23434587,0.028193003,1.5203446,0.0977721,1.6189916,-0.088247046,1.553544,0.14633878,-0.24259594,1.2874851,1.5503471,0.9636473,-0.006155911,1.6167817,1.256711,0.010708074,-1.1225508,-0.92334163,-0.31017664,1.3070991,-0.08721025,0.04030699,-1.5621679,1.394216,-0.26390216,-0.20335402,-0.1490318,-1.0942177,1.3224962,-0.14135548,1.6725954,0.013510197
0.12970828,0.013744108,1.2041502,-0.32020095,1.3924885,0.22392274,1.4364591,-0.08926901,-0.110024065,0.92904425,0.8569051,0.5549944,-0.3213234,0.98495144,1.3358201,0.07389287,-0.4222526,-0.13306387,-0.08686281,0.8223547,-0.22419661,0.059379485,-0.026643673,0.94064474,0.17287129,0.25040027,0.23730864,-1.0407628,1.2922896,0.04886677,1.2944428,-0.03907323
-0.2520277,0.038842767,1.3223091,-0.17734358,1.3514162,0.20889749,1.2580525,0.09537862,-0.059186816,0.82992464,0.9612599,0.6094727,0.2679241,1.018621,1.2111944,0.16365115,-0.8287166,-1.4441676,-0.13977402,1.4517136,-0.25250152,-0.09955239,-1.2230822,1.1270888,0.20507312,0.1564326,-0.5673638,-1.509273,0.89844596,0.047495972,0.92036754,0.18629995
0.23174211,0.06744155,-4.0907054,-0.087524295,-4.4071913,0.28667668,-4.038833,-0.077429295,0.10463986,-4.1110663,-4.129602,-4.602116,0.3004457,-4.5703306,-4.159988,0.10154274,4.092417,2.9639206,-0.29154274,-4.29323,0.20066205,0.06670313,3.784195,-4.8275886,0.032734647,0.2975506,3.0638528,2.754728,-4.4325657,0.16838627,-4.167193,0.16294183
-0.10229273,0.1436159,-7.67521,-0.12734628,-7.7035913,0.06302446,-7.551444,-0.959426,-0.018061996,-8.072175,-8.122549,-8.011019,-0.023128241,-7.90406,-8.045162,-0.9522749,6.215454,4.0648746,-0.4260806,-7.9661236,-0.24978934,-0.23781922,4.911598,-8.103416,0.12030012,-0.25352105,1.0264356,4.5217924,-8.261393,-0.9420304,-7.8119397,0.11586279
-0.13559242,-0.30045113,1.3664461,-0.2880382,1.2144625,-0.07316115,1.2737607,0.13330124,0.20397487,1.4157706,0.7599369,0.5535714,-0.08535378,0.79601514,1.3575101,-0.28213903,-0.06272503,-0.15204145,0.23394541,1.3526994,0.22161439,0.16152053,-0.34064364,1.0340325,0.061074864,0.21602815,-0.098197125,-0.5916984,1.0494819,0.10835881,1.3086289,0.05440282
-0.15186554,-0.30352098,0.17406541,0.09819618,-0.121076554,0.28944734,0.13900226,-0.25793657,-0.21452631,0.06956777,0.2164022,-0.22128126,-0.025764048,0.1911977,-0.1336747,0.044450372,0.12514672,0.29533944,0.2244322,0.046307504,0.059160173,-0.1654583,0.013084233,-0.001417309,0.3015658,0.10860136,-0.11811033,-0.2969167,-0.18637127,-0.11221416,-0.15272315,0.26094905
0.17661664,-0.28232318,0.13951832,0.09074792,-0.17877418,0.12429872,0.2173551,0.047721803,0.02752024,0.2038683,0.15912798,-0.0430651,0.18681818,0.25246856,0.008976579,0.0889954,-0.20584977,-0.054465503,-0.21223679,-0.05415812,-0.11518578,-0.13434987,0.08601084,-0.042978168,-0.05916646,-0.08830489,-0.20822251,0.024946243,0.028368413,0.25526455,-0.10275073,0.22760227
0.08626114,0.031026445,1.605018,0.017272107,1.4688038,0.15808028,1.4643451,0.19902101,-0.28010345,1.5303195,1.5365746,0.930076,0.094375856,1.3291686,1.660848,-0.082694575,-0.7304026,-0.5181368,-0.23854804,1.1686013,-0.297558,-0.29273915,-0.8570488,1.3755152,-0.21627659,-0.10072909,-0.15297747,-0.24551037,1.2954109,-0.23090845,1.6250172,-0.07865031
-0.2570883,0.07309399,1.4329228,0.036457583,1.5769565,0.18745643,1.5408586,0.08875528,0.124807775,1.6460586,1.4885528,1.0731655,-0.2060671,1.1337514,1.4577686,-0.07345051,-0.34205154,-0.75556076,0.24918468,1.2919476,-0.21342626,0.2121157,-0.40616137,1.1398486,0.14347014,-0.08591999,-0.18924332,-0.58876175,1.6918871,-0.2467802,1.1444948,-0.20766257
-0.2706068,0.17550015,1.3016434,0.19194897,1.5941186,-0.17003775,1.5766289,-0.0468326,-0.15580676,1.5381666,1.4316642,0.8320959,-0.28018308,1.0879315,1.1885883,0.13290535,-0.731956,-1.1388799,-0.07198633,1.2350616,-0.09182154,0.22357415,-1.0341319,1.4069022,-0.15333241,-0.13411532,-0.22057115,-0.93539137,1.60599,0.16996163,1.6504227,-0.015381271
-0.074129075,-0.20650643,1.291124,0.07639774,0.9012273,-0.18201777,1.1875817,-0.25431386,-0.11986534,0.9928071,0.8260464,0.8658763,-0.21933776,0.89013803,1.0662127,-0.23419876,-0.21977642,0.0392219,-0.2823281,1.4089209,-0.13069518,0.14837019,-0.49297813,0.7972095,0.2751844,0.29942086,-0.17231569,-0.3559661,1.3198228,0.009643066,1.3201792,0.2711207
0.08592691,-0.22905292,1.6302527,0.043464355,1.4854707,-0.21149829,1.5679325,0.02526116,-0.1967112,1.6606656,1.6332088,1.3157879,0.083772555,1.3856398,1.5455894,0.25546584,-1.1580012,-0.9064326,-0.313183,1.2128253,-0.28401875,0.18665047,-1.3694519,1.357887,-0.1375652,0.04188882,-0.20447402,-0.6776092,1.2407392,0.1549174,1.2938845,-0.15163076
-0.29139394,-0.043963403,1.3271816,-0.08774476,1.2677909,-0.001558572,1.4150634,0.01120916,-0.03514704,1.2467688,1.1217161,1.3618529,0.26203868,0.8999881,0.9670021,0.029130418,-2.3239748,-3.8803322,-0.062208157,1.3857752,0.25714406,0.15829973,-3.392575,0.93479735,0.24412218,-0.10240172,-1.2295026,-4.4192147,1.4862802,0.050550137,1.0361968,-0.29012144
0.24738738,0.27000973,1.2703316,0.1975539,1.1790143,0.019646497,1.1637701,0.22156593,0.10904309,1.3486505,1.1101038,0.89458627,0.02132687,1.072377,1.4593599,-0.22679436,-1.2351538,-1.7451959,-0.08879691,1.0609798,0.18602201,-0.26265597,-2.3181095,1.0027796,-0.2874045,-0.27787176,-1.3963913,-2.8354478,1.0266995,-0.15053977,1.4510021,0.04837632
0.105743766,-0.2251206,-5.6014752,-0.30638742,-5.6052938,-0.16097084,-5.977099,0.23213765,-0.20061702,-5.9124813,-5.9298067,-6.897685,-0.22560544,-5.6811996,-5.9296875,-0.7470203,5.300731,3.3217256,0.1646534,-5.764678,-0.22611806,-0.22068731,5.363087,-6.75401,-0.20734453,0.16227761,3.5358899,3.8411121,-6.056753,-0.12400888,-5.879141,-0.3188134
-0.2894365,-0.1712359,-12.27997,-0.06458053,-11.466274,-0.29788262,-11.82466,0.10196921,-0.29065633,-11.853494,-11.800917,-11.706689,-0.16914433,-12.0082,-11.765304,0.15015219,8.39148,4.96824,0.080114774,-12.201809,-0.09056367,-0.08716225,5.4430695,-12.4603815,-0.14142032,-0.15138665,1.1051751,5.2410493,-11.891203,0.10620121,-11.47963,-0.12231855
-0.15210493,0.15201668,0.7978154,0.1290667,1.1428748,-0.2186883,1.4373336,-0.18849653,-0.2911879,0.9725968,1.046144,1.0430366,-0.012740992,1.0137527,1.3972927,-0.19851793,-0.56360507,-0.8888104,0.08697819,0.99827045,0.21669099,0.13706224,-0.8272554,1.3841898,0.06906736,0.1015839,-0.31071153,-1.3185694,0.99888253,-0.2385234,1.4908812,0.26752195
-0.0142739415,0.13024132,-5.5646796,-0.14106248,-5.2173176,-0.0937666,-4.9211254,0.21262547,-0.21797594,-5.0636077,-5.0954943,-5.8775973,-0.15000534,-5.7102127,-5.307983,0.123197086,6.9881735,3.181468,-0.020483447,-5.644147,-0.25457385,-0.18496051,3.3846436,-5.2342663,0.0935322,-0.21340445,-0.01482802,4.5198913,-5.27417,0.14703394,-5.145538,-0.2286495
0.08003402,-0.33547696,-5.9340177,0.12523344,-5.606964,0.26746085,-5.941291,0.20740874,0.23146942,-5.911262,-5.917118,-6.259348,0.13770738,-6.079333,-5.8270335,-0.926361,6.3240905,3.8053708,-0.20950305,-6.4271274,-0.009928286,0.15594134,4.921683,-7.9891677,-0.10037305,0.19415146,1.0948089,4.2104554,-6.423399,0.20753366,-5.5491395,0.1835046
-0.2843561,-0.2766302,1.4072073,0.10994784,0.9331574,0.13414839,1.2459557,0.18611546,0.17778859,0.92643243,1.1867414,0.77803236,0.13424242,0.99395776,1.1111197,-0.21936756,-0.6047151,-0.73233885,0.28908646,0.87954533,0.2796813,-0.14703825,-0.011912855,0.9890935,0.09797497,0.05161269,0.16676463,-0.9590721,0.94868153,-0.17410967,1.2588587,-0.23858507
-0.06610864,0.039395418,0.96707827,-0.034960836,1.2909368,0.1777622,1.5556124,0.22427976,-0.18829131,1.4526811,1.416931,0.7419698,0.2571105,0.9326408,1.3667063,-0.19450419,-1.3227892,-0.3801942,0.25315955,1.3606001,0.1834889,-0.1980965,-0.19667591,0.98086894,-0.05468651,0.18024185,0.04215414,-0.31294024,1.1990762,-0.26441944,1.0690992,0.061158925
